$,
44755.04,100.37
44755.08,100.37
44755.12,100.37
44755.17,100.37
44755.21,100.37
44755.25,100.37
44755.29,100.37
44755.33,100.37
44755.38,100.37
44755.42,100.37
44755.46,100.37
44755.5,100.37
44755.54,100.37
44755.58,100.37
44755.62,100.37
44755.67,100.37
44755.71,100.37
44755.75,100.37
44755.79,100.37
44755.83,100.37
44755.88,100.37
44755.92,100.37
44755.96,100.37
44756,100.37
44756.04,100.37
44756.08,100.37
44756.12,100.37
44756.17,100.37
44756.21,100.37
44756.25,100.37
44756.29,100.37
44756.33,100.37
44756.38,100.37
44756.42,100.37
44756.46,100.37
44756.5,100.37
44756.54,100.37
44756.58,100.37
44756.62,100.37
44756.67,100.37
44756.71,100.37
44756.75,100.37
44756.79,100.37
44756.83,100.37
44756.88,100.37
44756.92,100.37
44756.96,100.37
44757,100.37
44757.04,100.37
44757.08,100.37
44757.12,100.37
44757.17,100.37
44757.21,100.37
44757.25,100.37
44757.29,100.37
44757.33,100.37
44757.38,100.37
44757.42,100.37
44757.46,100.37
44757.5,100.37
44757.54,100.37
44757.58,100.37
44757.62,100.37
44757.67,100.37
44757.71,100.37
44757.75,100.37
44757.79,100.37
44757.83,100.37
44757.88,100.37
44757.92,100.37
44757.96,100.37
44758,100.37
44758.04,100.37
44758.08,100.37
44758.12,100.37
44758.17,100.37
44758.21,100.37
44758.25,100.37
44758.29,100.37
44758.33,100.37
44758.38,100.37
44758.42,100.37
44758.46,100.37
44758.5,100.37
44758.54,100.37
44758.58,100.37
44758.62,100.37
44758.67,100.37
44758.71,100.37
44758.75,100.37
44758.79,100.37
44758.83,100.37
44758.88,100.37
44758.92,100.37
44758.96,100.37
44759,100.37
44759.04,100.37
44759.08,100.37
44759.12,100.37
44759.17,100.37
44759.21,100.37
44759.25,100.37
44759.29,100.37
44759.33,100.37
44759.38,100.37
44759.42,100.37
44759.46,100.37
44759.5,100.37
44759.54,100.37
44759.58,100.37
44759.62,100.37
44759.67,100.37
44759.71,100.37
44759.75,100.37
44759.79,100.37
44759.83,100.37
44759.88,100.37
44759.92,100.37
44759.96,100.37
44760,100.37
44760.04,100.37
44760.08,100.37
44760.12,100.37
44760.17,100.37
44760.21,100.37
44760.25,100.37
44760.29,100.37
44760.33,100.37
44760.38,100.37
44760.42,100.37
44760.46,100.37
44760.5,100.37
44760.54,100.37
44760.58,100.37
44760.62,100.37
44760.67,100.37
44760.71,100.37
44760.75,100.37
44760.79,100.37
44760.83,100.37
44760.88,100.37
44760.92,100.37
44760.96,100.37
44761,100.37
44761.04,100.37
44761.08,100.37
44761.12,100.37
44761.17,100.37
44761.21,100.37
44761.25,100.37
44761.29,100.37
44761.33,100.37
44761.38,100.37
44761.42,100.37
44761.46,100.37
44761.5,100.37
44761.54,100.37
44761.58,100.37
44761.62,100.37
44761.67,100.37
44761.71,100.37
44761.75,100.37
44761.79,100.37
44761.83,100.37
44761.88,100.37
44761.92,100.37
44761.96,100.37
44762,100.37
44762.04,100.37
44762.08,100.37
44762.12,100.37
44762.17,100.37
44762.21,100.37
44762.25,100.37
44762.29,100.37
44762.33,100.37
44762.38,100.37
44762.42,100.37
44762.46,100.37
44762.5,100.37
44762.54,100.37
44762.58,100.37
44762.62,100.37
44762.67,100.37
44762.71,100.37
44762.75,100.37
44762.79,100.37
44762.83,100.37
44762.88,100.37
44762.92,100.37
44762.96,100.37
44763,100.37
44763.04,100.37
44763.08,100.37
44763.12,100.37
44763.17,100.37
44763.21,100.37
44763.25,100.37
44763.29,100.37
44763.33,100.37
44763.38,100.37
44763.42,100.37
44763.46,100.37
44763.5,100.37
44763.54,100.37
44763.58,100.37
44763.62,100.37
44763.67,100.37
44763.71,100.37
44763.75,100.37
44763.79,100.37
44763.83,100.37
44763.88,100.37
44763.92,100.37
44763.96,100.37
44764,100.37
44764.04,100.37
44764.08,100.37
44764.12,100.37
44764.17,100.37
44764.21,100.37
44764.25,100.37
44764.29,100.37
44764.33,100.37
44764.38,100.37
44764.42,100.37
44764.46,100.37
44764.5,100.37
44764.54,100.37
44764.58,100.37
44764.62,100.37
44764.67,100.37
44764.71,100.37
44764.75,100.37
44764.79,100.37
44764.83,100.37
44764.88,100.37
44764.92,100.37
44764.96,100.37
44765,100.37
44765.04,100.37
44765.08,100.37
44765.12,100.37
44765.17,100.37
44765.21,100.37
44765.25,100.37
44765.29,100.37
44765.33,100.37
44765.38,100.37
44765.42,100.37
44765.46,100.37
44765.5,100.37
44765.54,100.37
44765.58,100.37
44765.62,100.37
44765.67,100.37
44765.71,100.37
44765.75,100.37
44765.79,100.37
44765.83,100.37
44765.88,100.37
44765.92,100.37
44765.96,100.37
44766,100.37
44766.04,100.37
44766.08,100.37
44766.12,100.37
44766.17,100.37
44766.21,100.37
44766.25,100.37
44766.29,100.37
44766.33,100.37
44766.38,100.37
44766.42,100.37
44766.46,100.37
44766.5,100.37
44766.54,100.37
44766.58,100.37
44766.62,100.37
44766.67,100.37
44766.71,100.37
44766.75,100.37
44766.79,100.37
44766.83,100.37
44766.88,100.37
44766.92,100.37
44766.96,100.37
44767,100.37
44767.04,100.37
44767.08,100.37
44767.12,100.37
44767.17,100.37
44767.21,100.37
44767.25,100.37
44767.29,100.37
44767.33,100.37
44767.38,100.37
44767.42,100.37
44767.46,100.37
44767.5,100.37
44767.54,100.37
44767.58,100.37
44767.62,100.37
44767.67,100.37
44767.71,100.37
44767.75,100.37
44767.79,100.37
44767.83,100.37
44767.88,100.37
44767.92,100.37
44767.96,100.37
44768,100.37
44768.04,100.37
44768.08,100.37
44768.12,100.37
44768.17,100.37
44768.21,100.37
44768.25,100.37
44768.29,100.37
44768.33,100.37
44768.38,100.37
44768.42,100.37
44768.46,100.37
44768.5,100.37
44768.54,100.37
44768.58,100.37
44768.62,100.37
44768.67,100.37
44768.71,100.37
44768.75,100.37
44768.79,100.37
44768.83,100.37
44768.88,100.37
44768.92,100.37
44768.96,100.37
44769,100.37
44769.04,100.37
44769.08,100.37
44769.12,100.37
44769.17,100.37
44769.21,100.37
44769.25,100.37
44769.29,100.37
44769.33,100.37
44769.38,100.37
44769.42,100.37
44769.46,100.37
44769.5,100.37
44769.54,100.37
44769.58,100.37
44769.62,100.37
44769.67,100.37
44769.71,100.37
44769.75,100.37
44769.79,100.37
44769.83,100.37
44769.88,100.37
44769.92,100.37
44769.96,100.37
44770,100.37
44770.04,100.37
44770.08,100.37
44770.12,100.37
44770.17,100.37
44770.21,100.37
44770.25,100.37
44770.29,100.37
44770.33,100.37
44770.38,100.37
44770.42,100.37
44770.46,100.37
44770.5,100.37
44770.54,100.37
44770.58,100.37
44770.62,100.37
44770.67,100.37
44770.71,100.37
44770.75,100.37
44770.79,100.37
44770.83,100.37
44770.88,100.37
44770.92,100.37
44770.96,100.37
44771,100.37
44771.04,100.37
44771.08,100.37
44771.12,100.37
44771.17,100.37
44771.21,100.37
44771.25,100.37
44771.29,100.37
44771.33,100.37
44771.38,100.37
44771.42,100.37
44771.46,100.37
44771.5,100.37
44771.54,100.37
44771.58,100.37
44771.62,100.37
44771.67,100.37
44771.71,100.37
44771.75,100.37
44771.79,100.37
44771.83,100.37
44771.88,100.37
44771.92,100.37
44771.96,100.37
44772,100.37
44772.04,100.37
44772.08,100.37
44772.12,100.37
44772.17,100.37
44772.21,100.37
44772.25,100.37
44772.29,100.37
44772.33,100.37
44772.38,100.37
44772.42,100.37
44772.46,100.37
44772.5,100.37
44772.54,100.37
44772.58,100.37
44772.62,100.37
44772.67,100.37
44772.71,100.37
44772.75,100.37
44772.79,100.37
44772.83,100.37
44772.88,100.37
44772.92,100.37
44772.96,100.37
44773,100.37
44773.04,100.37
44773.08,100.37
44773.12,100.37
44773.17,100.37
44773.21,100.37
44773.25,100.37
44773.29,100.37
44773.33,100.37
44773.38,100.37
44773.42,100.37
44773.46,100.37
44773.5,100.37
44773.54,100.37
44773.58,100.37
44773.62,100.37
44773.67,100.37
44773.71,100.37
44773.75,100.37
44773.79,100.37
44773.83,100.37
44773.88,100.37
44773.92,100.37
44773.96,100.37
44774,109.46
44774.04,109.46
44774.08,109.46
44774.12,109.46
44774.17,109.46
44774.21,109.46
44774.25,109.46
44774.29,109.46
44774.33,109.46
44774.38,109.46
44774.42,109.46
44774.46,109.46
44774.5,109.46
44774.54,109.46
44774.58,109.46
44774.62,109.46
44774.67,109.46
44774.71,109.46
44774.75,109.46
44774.79,109.46
44774.83,109.46
44774.88,109.46
44774.92,109.46
44774.96,109.46
44775,109.46
44775.04,109.46
44775.08,109.46
44775.12,109.46
44775.17,109.46
44775.21,109.46
44775.25,109.46
44775.29,109.46
44775.33,109.46
44775.38,109.46
44775.42,109.46
44775.46,109.46
44775.5,109.46
44775.54,109.46
44775.58,109.46
44775.62,109.46
44775.67,109.46
44775.71,109.46
44775.75,109.46
44775.79,109.46
44775.83,109.46
44775.88,109.46
44775.92,109.46
44775.96,109.46
44776,109.46
44776.04,109.46
44776.08,109.46
44776.12,109.46
44776.17,109.46
44776.21,109.46
44776.25,109.46
44776.29,109.46
44776.33,109.46
44776.38,109.46
44776.42,109.46
44776.46,109.46
44776.5,109.46
44776.54,109.46
44776.58,109.46
44776.62,109.46
44776.67,109.46
44776.71,109.46
44776.75,109.46
44776.79,109.46
44776.83,109.46
44776.88,109.46
44776.92,109.46
44776.96,109.46
44777,109.46
44777.04,109.46
44777.08,109.46
44777.12,109.46
44777.17,109.46
44777.21,109.46
44777.25,109.46
44777.29,109.46
44777.33,109.46
44777.38,109.46
44777.42,109.46
44777.46,109.46
44777.5,109.46
44777.54,109.46
44777.58,109.46
44777.62,109.46
44777.67,109.46
44777.71,109.46
44777.75,109.46
44777.79,109.46
44777.83,109.46
44777.88,109.46
44777.92,109.46
44777.96,109.46
44778,109.46
44778.04,109.46
44778.08,109.46
44778.12,109.46
44778.17,109.46
44778.21,109.46
44778.25,109.46
44778.29,109.46
44778.33,109.46
44778.38,109.46
44778.42,109.46
44778.46,109.46
44778.5,109.46
44778.54,109.46
44778.58,109.46
44778.62,109.46
44778.67,109.46
44778.71,109.46
44778.75,109.46
44778.79,109.46
44778.83,109.46
44778.88,109.46
44778.92,109.46
44778.96,109.46
44779,109.46
44779.04,109.46
44779.08,109.46
44779.12,109.46
44779.17,109.46
44779.21,109.46
44779.25,109.46
44779.29,109.46
44779.33,109.46
44779.38,109.46
44779.42,109.46
44779.46,109.46
44779.5,109.46
44779.54,109.46
44779.58,109.46
44779.62,109.46
44779.67,109.46
44779.71,109.46
44779.75,109.46
44779.79,109.46
44779.83,109.46
44779.88,109.46
44779.92,109.46
44779.96,109.46
44780,109.46
44780.04,109.46
44780.08,109.46
44780.12,109.46
44780.17,109.46
44780.21,109.46
44780.25,109.46
44780.29,109.46
44780.33,109.46
44780.38,109.46
44780.42,109.46
44780.46,109.46
44780.5,109.46
44780.54,109.46
44780.58,109.46
44780.62,109.46
44780.67,109.46
44780.71,109.46
44780.75,109.46
44780.79,109.46
44780.83,109.46
44780.88,109.46
44780.92,109.46
44780.96,109.46
44781,109.46
44781.04,109.46
44781.08,109.46
44781.12,109.46
44781.17,109.46
44781.21,109.46
44781.25,109.46
44781.29,109.46
44781.33,109.46
44781.38,109.46
44781.42,109.46
44781.46,109.46
44781.5,109.46
44781.54,109.46
44781.58,109.46
44781.62,109.46
44781.67,109.46
44781.71,109.46
44781.75,109.46
44781.79,109.46
44781.83,109.46
44781.88,109.46
44781.92,109.46
44781.96,109.46
44782,109.46
44782.04,109.46
44782.08,109.46
44782.12,109.46
44782.17,109.46
44782.21,109.46
44782.25,109.46
44782.29,109.46
44782.33,109.46
44782.38,109.46
44782.42,109.46
44782.46,109.46
44782.5,109.46
44782.54,109.46
44782.58,109.46
44782.62,109.46
44782.67,109.46
44782.71,109.46
44782.75,109.46
44782.79,109.46
44782.83,109.46
44782.88,109.46
44782.92,109.46
44782.96,109.46
44783,109.46
44783.04,109.46
44783.08,109.46
44783.12,109.46
44783.17,109.46
44783.21,109.46
44783.25,109.46
44783.29,109.46
44783.33,109.46
44783.38,109.46
44783.42,109.46
44783.46,109.46
44783.5,109.46
44783.54,109.46
44783.58,109.46
44783.62,109.46
44783.67,109.46
44783.71,109.46
44783.75,109.46
44783.79,109.46
44783.83,109.46
44783.88,109.46
44783.92,109.46
44783.96,109.46
44784,109.46
44784.04,109.46
44784.08,109.46
44784.12,109.46
44784.17,109.46
44784.21,109.46
44784.25,109.46
44784.29,109.46
44784.33,109.46
44784.38,109.46
44784.42,109.46
44784.46,109.46
44784.5,109.46
44784.54,109.46
44784.58,109.46
44784.62,109.46
44784.67,109.46
44784.71,109.46
44784.75,109.46
44784.79,109.46
44784.83,109.46
44784.88,109.46
44784.92,109.46
44784.96,109.46
44785,109.46
44785.04,109.46
44785.08,109.46
44785.12,109.46
44785.17,109.46
44785.21,109.46
44785.25,109.46
44785.29,109.46
44785.33,109.46
44785.38,109.46
44785.42,109.46
44785.46,109.46
44785.5,109.46
44785.54,109.46
44785.58,109.46
44785.62,109.46
44785.67,109.46
44785.71,109.46
44785.75,109.46
44785.79,109.46
44785.83,109.46
44785.88,109.46
44785.92,109.46
44785.96,109.46
44786,109.46
44786.04,109.46
44786.08,109.46
44786.12,109.46
44786.17,109.46
44786.21,109.46
44786.25,109.46
44786.29,109.46
44786.33,109.46
44786.38,109.46
44786.42,109.46
44786.46,109.46
44786.5,109.46
44786.54,109.46
44786.58,109.46
44786.62,109.46
44786.67,109.46
44786.71,109.46
44786.75,109.46
44786.79,109.46
44786.83,109.46
44786.88,109.46
44786.92,109.46
44786.96,109.46
44787,109.46
44787.04,109.46
44787.08,109.46
44787.12,109.46
44787.17,109.46
44787.21,109.46
44787.25,109.46
44787.29,109.46
44787.33,109.46
44787.38,109.46
44787.42,109.46
44787.46,109.46
44787.5,109.46
44787.54,109.46
44787.58,109.46
44787.62,109.46
44787.67,109.46
44787.71,109.46
44787.75,109.46
44787.79,109.46
44787.83,109.46
44787.88,109.46
44787.92,109.46
44787.96,109.46
44788,109.46
44788.04,109.46
44788.08,109.46
44788.12,109.46
44788.17,109.46
44788.21,109.46
44788.25,109.46
44788.29,109.46
44788.33,109.46
44788.38,109.46
44788.42,109.46
44788.46,109.46
44788.5,109.46
44788.54,109.46
44788.58,109.46
44788.62,109.46
44788.67,109.46
44788.71,109.46
44788.75,109.46
44788.79,109.46
44788.83,109.46
44788.88,109.46
44788.92,109.46
44788.96,109.46
44789,109.46
44789.04,109.46
44789.08,109.46
44789.12,109.46
44789.17,109.46
44789.21,109.46
44789.25,109.46
44789.29,109.46
44789.33,109.46
44789.38,109.46
44789.42,109.46
44789.46,109.46
44789.5,109.46
44789.54,109.46
44789.58,109.46
44789.62,109.46
44789.67,109.46
44789.71,109.46
44789.75,109.46
44789.79,109.46
44789.83,109.46
44789.88,109.46
44789.92,109.46
44789.96,109.46
44790,109.46
44790.04,109.46
44790.08,109.46
44790.12,109.46
44790.17,109.46
44790.21,109.46
44790.25,109.46
44790.29,109.46
44790.33,109.46
44790.38,109.46
44790.42,109.46
44790.46,109.46
44790.5,109.46
44790.54,109.46
44790.58,109.46
44790.62,109.46
44790.67,109.46
44790.71,109.46
44790.75,109.46
44790.79,109.46
44790.83,109.46
44790.88,109.46
44790.92,109.46
44790.96,109.46
44791,109.46
44791.04,109.46
44791.08,109.46
44791.12,109.46
44791.17,109.46
44791.21,109.46
44791.25,109.46
44791.29,109.46
44791.33,109.46
44791.38,109.46
44791.42,109.46
44791.46,109.46
44791.5,109.46
44791.54,109.46
44791.58,109.46
44791.62,109.46
44791.67,109.46
44791.71,109.46
44791.75,109.46
44791.79,109.46
44791.83,109.46
44791.88,109.46
44791.92,109.46
44791.96,109.46
44792,109.46
44792.04,109.46
44792.08,109.46
44792.12,109.46
44792.17,109.46
44792.21,109.46
44792.25,109.46
44792.29,109.46
44792.33,109.46
44792.38,109.46
44792.42,109.46
44792.46,109.46
44792.5,109.46
44792.54,109.46
44792.58,109.46
44792.62,109.46
44792.67,109.46
44792.71,109.46
44792.75,109.46
44792.79,109.46
44792.83,109.46
44792.88,109.46
44792.92,109.46
44792.96,109.46
44793,109.46
44793.04,109.46
44793.08,109.46
44793.12,109.46
44793.17,109.46
44793.21,109.46
44793.25,109.46
44793.29,109.46
44793.33,109.46
44793.38,109.46
44793.42,109.46
44793.46,109.46
44793.5,109.46
44793.54,109.46
44793.58,109.46
44793.62,109.46
44793.67,109.46
44793.71,109.46
44793.75,109.46
44793.79,109.46
44793.83,109.46
44793.88,109.46
44793.92,109.46
44793.96,109.46
44794,109.46
44794.04,109.46
44794.08,109.46
44794.12,109.46
44794.17,109.46
44794.21,109.46
44794.25,109.46
44794.29,109.46
44794.33,109.46
44794.38,109.46
44794.42,109.46
44794.46,109.46
44794.5,109.46
44794.54,109.46
44794.58,109.46
44794.62,109.46
44794.67,109.46
44794.71,109.46
44794.75,109.46
44794.79,109.46
44794.83,109.46
44794.88,109.46
44794.92,109.46
44794.96,109.46
44795,109.46
44795.04,109.46
44795.08,109.46
44795.12,109.46
44795.17,109.46
44795.21,109.46
44795.25,109.46
44795.29,109.46
44795.33,109.46
44795.38,109.46
44795.42,109.46
44795.46,109.46
44795.5,109.46
44795.54,109.46
44795.58,109.46
44795.62,109.46
44795.67,109.46
44795.71,109.46
44795.75,109.46
44795.79,109.46
44795.83,109.46
44795.88,109.46
44795.92,109.46
44795.96,109.46
44796,109.46
44796.04,109.46
44796.08,109.46
44796.12,109.46
44796.17,109.46
44796.21,109.46
44796.25,109.46
44796.29,109.46
44796.33,109.46
44796.38,109.46
44796.42,109.46
44796.46,109.46
44796.5,109.46
44796.54,109.46
44796.58,109.46
44796.62,109.46
44796.67,109.46
44796.71,109.46
44796.75,109.46
44796.79,109.46
44796.83,109.46
44796.88,109.46
44796.92,109.46
44796.96,109.46
44797,109.46
44797.04,109.46
44797.08,109.46
44797.12,109.46
44797.17,109.46
44797.21,109.46
44797.25,109.46
44797.29,109.46
44797.33,109.46
44797.38,109.46
44797.42,109.46
44797.46,109.46
44797.5,109.46
44797.54,109.46
44797.58,109.46
44797.62,109.46
44797.67,109.46
44797.71,109.46
44797.75,109.46
44797.79,109.46
44797.83,109.46
44797.88,109.46
44797.92,109.46
44797.96,109.46
44798,109.46
44798.04,109.46
44798.08,109.46
44798.12,109.46
44798.17,109.46
44798.21,109.46
44798.25,109.46
44798.29,109.46
44798.33,109.46
44798.38,109.46
44798.42,109.46
44798.46,109.46
44798.5,109.46
44798.54,109.46
44798.58,109.46
44798.62,109.46
44798.67,109.46
44798.71,109.46
44798.75,109.46
44798.79,109.46
44798.83,109.46
44798.88,109.46
44798.92,109.46
44798.96,109.46
44799,109.46
44799.04,109.46
44799.08,109.46
44799.12,109.46
44799.17,109.46
44799.21,109.46
44799.25,109.46
44799.29,109.46
44799.33,109.46
44799.38,109.46
44799.42,109.46
44799.46,109.46
44799.5,109.46
44799.54,109.46
44799.58,109.46
44799.62,109.46
44799.67,109.46
44799.71,109.46
44799.75,109.46
44799.79,109.46
44799.83,109.46
44799.88,109.46
44799.92,109.46
44799.96,109.46
44800,109.46
44800.04,109.46
44800.08,109.46
44800.12,109.46
44800.17,109.46
44800.21,109.46
44800.25,109.46
44800.29,109.46
44800.33,109.46
44800.38,109.46
44800.42,109.46
44800.46,109.46
44800.5,109.46
44800.54,109.46
44800.58,109.46
44800.62,109.46
44800.67,109.46
44800.71,109.46
44800.75,109.46
44800.79,109.46
44800.83,109.46
44800.88,109.46
44800.92,109.46
44800.96,109.46
44801,109.46
44801.04,109.46
44801.08,109.46
44801.12,109.46
44801.17,109.46
44801.21,109.46
44801.25,109.46
44801.29,109.46
44801.33,109.46
44801.38,109.46
44801.42,109.46
44801.46,109.46
44801.5,109.46
44801.54,109.46
44801.58,109.46
44801.62,109.46
44801.67,109.46
44801.71,109.46
44801.75,109.46
44801.79,109.46
44801.83,109.46
44801.88,109.46
44801.92,109.46
44801.96,109.46
44802,109.46
44802.04,109.46
44802.08,109.46
44802.12,109.46
44802.17,109.46
44802.21,109.46
44802.25,109.46
44802.29,109.46
44802.33,109.46
44802.38,109.46
44802.42,109.46
44802.46,109.46
44802.5,109.46
44802.54,109.46
44802.58,109.46
44802.62,109.46
44802.67,109.46
44802.71,109.46
44802.75,109.46
44802.79,109.46
44802.83,109.46
44802.88,109.46
44802.92,109.46
44802.96,109.46
44803,109.46
44803.04,109.46
44803.08,109.46
44803.12,109.46
44803.17,109.46
44803.21,109.46
44803.25,109.46
44803.29,109.46
44803.33,109.46
44803.38,109.46
44803.42,109.46
44803.46,109.46
44803.5,109.46
44803.54,109.46
44803.58,109.46
44803.62,109.46
44803.67,109.46
44803.71,109.46
44803.75,109.46
44803.79,109.46
44803.83,109.46
44803.88,109.46
44803.92,109.46
44803.96,109.46
44804,109.46
44804.04,109.46
44804.08,109.46
44804.12,109.46
44804.17,109.46
44804.21,109.46
44804.25,109.46
44804.29,109.46
44804.33,109.46
44804.38,109.46
44804.42,109.46
44804.46,109.46
44804.5,109.46
44804.54,109.46
44804.58,109.46
44804.62,109.46
44804.67,109.46
44804.71,109.46
44804.75,109.46
44804.79,109.46
44804.83,109.46
44804.88,109.46
44804.92,109.46
44804.96,109.46
44805,195.38
44805.04,195.38
44805.08,195.38
44805.12,195.38
44805.17,195.38
44805.21,195.38
44805.25,195.38
44805.29,195.38
44805.33,195.38
44805.38,195.38
44805.42,195.38
44805.46,195.38
44805.5,195.38
44805.54,195.38
44805.58,195.38
44805.62,195.38
44805.67,195.38
44805.71,195.38
44805.75,195.38
44805.79,195.38
44805.83,195.38
44805.88,195.38
44805.92,195.38
44805.96,195.38
44806,195.38
44806.04,195.38
44806.08,195.38
44806.12,195.38
44806.17,195.38
44806.21,195.38
44806.25,195.38
44806.29,195.38
44806.33,195.38
44806.38,195.38
44806.42,195.38
44806.46,195.38
44806.5,195.38
44806.54,195.38
44806.58,195.38
44806.62,195.38
44806.67,195.38
44806.71,195.38
44806.75,195.38
44806.79,195.38
44806.83,195.38
44806.88,195.38
44806.92,195.38
44806.96,195.38
44807,195.38
44807.04,195.38
44807.08,195.38
44807.12,195.38
44807.17,195.38
44807.21,195.38
44807.25,195.38
44807.29,195.38
44807.33,195.38
44807.38,195.38
44807.42,195.38
44807.46,195.38
44807.5,195.38
44807.54,195.38
44807.58,195.38
44807.62,195.38
44807.67,195.38
44807.71,195.38
44807.75,195.38
44807.79,195.38
44807.83,195.38
44807.88,195.38
44807.92,195.38
44807.96,195.38
44808,195.38
44808.04,195.38
44808.08,195.38
44808.12,195.38
44808.17,195.38
44808.21,195.38
44808.25,195.38
44808.29,195.38
44808.33,195.38
44808.38,195.38
44808.42,195.38
44808.46,195.38
44808.5,195.38
44808.54,195.38
44808.58,195.38
44808.62,195.38
44808.67,195.38
44808.71,195.38
44808.75,195.38
44808.79,195.38
44808.83,195.38
44808.88,195.38
44808.92,195.38
44808.96,195.38
44809,195.38
44809.04,195.38
44809.08,195.38
44809.12,195.38
44809.17,195.38
44809.21,195.38
44809.25,195.38
44809.29,195.38
44809.33,195.38
44809.38,195.38
44809.42,195.38
44809.46,195.38
44809.5,195.38
44809.54,195.38
44809.58,195.38
44809.62,195.38
44809.67,195.38
44809.71,195.38
44809.75,195.38
44809.79,195.38
44809.83,195.38
44809.88,195.38
44809.92,195.38
44809.96,195.38
44810,195.38
44810.04,195.38
44810.08,195.38
44810.12,195.38
44810.17,195.38
44810.21,195.38
44810.25,195.38
44810.29,195.38
44810.33,195.38
44810.38,195.38
44810.42,195.38
44810.46,195.38
44810.5,195.38
44810.54,195.38
44810.58,195.38
44810.62,195.38
44810.67,195.38
44810.71,195.38
44810.75,195.38
44810.79,195.38
44810.83,195.38
44810.88,195.38
44810.92,195.38
44810.96,195.38
44811,195.38
44811.04,195.38
44811.08,195.38
44811.12,195.38
44811.17,195.38
44811.21,195.38
44811.25,195.38
44811.29,195.38
44811.33,195.38
44811.38,195.38
44811.42,195.38
44811.46,195.38
44811.5,195.38
44811.54,195.38
44811.58,195.38
44811.62,195.38
44811.67,195.38
44811.71,195.38
44811.75,195.38
44811.79,195.38
44811.83,195.38
44811.88,195.38
44811.92,195.38
44811.96,195.38
44812,195.38
44812.04,195.38
44812.08,195.38
44812.12,195.38
44812.17,195.38
44812.21,195.38
44812.25,195.38
44812.29,195.38
44812.33,195.38
44812.38,195.38
44812.42,195.38
44812.46,195.38
44812.5,195.38
44812.54,195.38
44812.58,195.38
44812.62,195.38
44812.67,195.38
44812.71,195.38
44812.75,195.38
44812.79,195.38
44812.83,195.38
44812.88,195.38
44812.92,195.38
44812.96,195.38
44813,195.38
44813.04,195.38
44813.08,195.38
44813.12,195.38
44813.17,195.38
44813.21,195.38
44813.25,195.38
44813.29,195.38
44813.33,195.38
44813.38,195.38
44813.42,195.38
44813.46,195.38
44813.5,195.38
44813.54,195.38
44813.58,195.38
44813.62,195.38
44813.67,195.38
44813.71,195.38
44813.75,195.38
44813.79,195.38
44813.83,195.38
44813.88,195.38
44813.92,195.38
44813.96,195.38
44814,195.38
44814.04,195.38
44814.08,195.38
44814.12,195.38
44814.17,195.38
44814.21,195.38
44814.25,195.38
44814.29,195.38
44814.33,195.38
44814.38,195.38
44814.42,195.38
44814.46,195.38
44814.5,195.38
44814.54,195.38
44814.58,195.38
44814.62,195.38
44814.67,195.38
44814.71,195.38
44814.75,195.38
44814.79,195.38
44814.83,195.38
44814.88,195.38
44814.92,195.38
44814.96,195.38
44815,195.38
44815.04,195.38
44815.08,195.38
44815.12,195.38
44815.17,195.38
44815.21,195.38
44815.25,195.38
44815.29,195.38
44815.33,195.38
44815.38,195.38
44815.42,195.38
44815.46,195.38
44815.5,195.38
44815.54,195.38
44815.58,195.38
44815.62,195.38
44815.67,195.38
44815.71,195.38
44815.75,195.38
44815.79,195.38
44815.83,195.38
44815.88,195.38
44815.92,195.38
44815.96,195.38
44816,195.38
44816.04,195.38
44816.08,195.38
44816.12,195.38
44816.17,195.38
44816.21,195.38
44816.25,195.38
44816.29,195.38
44816.33,195.38
44816.38,195.38
44816.42,195.38
44816.46,195.38
44816.5,195.38
44816.54,195.38
44816.58,195.38
44816.62,195.38
44816.67,195.38
44816.71,195.38
44816.75,195.38
44816.79,195.38
44816.83,195.38
44816.88,195.38
44816.92,195.38
44816.96,195.38
44817,195.38
44817.04,195.38
44817.08,195.38
44817.12,195.38
44817.17,195.38
44817.21,195.38
44817.25,195.38
44817.29,195.38
44817.33,195.38
44817.38,195.38
44817.42,195.38
44817.46,195.38
44817.5,195.38
44817.54,195.38
44817.58,195.38
44817.62,195.38
44817.67,195.38
44817.71,195.38
44817.75,195.38
44817.79,195.38
44817.83,195.38
44817.88,195.38
44817.92,195.38
44817.96,195.38
44818,195.38
44818.04,195.38
44818.08,195.38
44818.12,195.38
44818.17,195.38
44818.21,195.38
44818.25,195.38
44818.29,195.38
44818.33,195.38
44818.38,195.38
44818.42,195.38
44818.46,195.38
44818.5,195.38
44818.54,195.38
44818.58,195.38
44818.62,195.38
44818.67,195.38
44818.71,195.38
44818.75,195.38
44818.79,195.38
44818.83,195.38
44818.88,195.38
44818.92,195.38
44818.96,195.38
44819,195.38
44819.04,195.38
44819.08,195.38
44819.12,195.38
44819.17,195.38
44819.21,195.38
44819.25,195.38
44819.29,195.38
44819.33,195.38
44819.38,195.38
44819.42,195.38
44819.46,195.38
44819.5,195.38
44819.54,195.38
44819.58,195.38
44819.62,195.38
44819.67,195.38
44819.71,195.38
44819.75,195.38
44819.79,195.38
44819.83,195.38
44819.88,195.38
44819.92,195.38
44819.96,195.38
44820,195.38
44820.04,195.38
44820.08,195.38
44820.12,195.38
44820.17,195.38
44820.21,195.38
44820.25,195.38
44820.29,195.38
44820.33,195.38
44820.38,195.38
