$,,,,,,
,,,,,,
jday,tem,dew,windforce,windangle,cloud,pressure
44956.29,-8.8,-10.45,1.26,2.44,7.83,579.99
44956.33,-8.42,-10.12,1.23,2.14,8.39,580.84
44956.38,-8.72,-10.02,0.91,2.24,9.52,581.44
44956.42,-5.75,-7.4,0.85,2.3,9.84,582.05
44956.46,-5.38,-6.27,0.39,1.84,9.62,582.3
44956.5,-5.45,-5.63,0.29,1.02,9.42,582.1
44956.54,-2.12,-3.15,0.58,0.86,9.59,581.68
44956.58,-2.05,-2.96,1.3,0.67,4.12,580.86
44956.62,-1.87,-2.82,1.75,0.56,4.44,580.55
44956.67,-2.98,-3.28,2.03,0.52,7.63,580.55
44956.71,-2.94,-3.29,2.05,0.54,9.46,580.87
44956.75,-4.12,-4.28,1.36,0.68,9.5,581.24
44956.79,-4.11,-4.7,1.4,0.77,9.87,581.96
44956.83,-4.45,-5.33,1.61,0.73,9.92,582.61
44956.88,-4.7,-5.95,1.64,0.67,9.84,583.41
44956.92,-4.91,-5.87,1.59,0.78,9.9,584.19
44956.96,-5.87,-6.13,1.39,0.73,9.91,584.47
44957,-5.73,-6.53,1.39,0.82,9.57,584.62
44957.04,-6.27,-7.17,0.93,0.93,9.92,584.64
44957.08,-5.99,-7.14,0.76,0.91,9.34,584.36
44957.12,-5.64,-6.77,0.75,0.79,9.62,584.17
44957.17,-5.88,-7.08,0.49,1.17,8.74,583.66
44957.21,-5.37,-6.58,0.75,1.72,9.42,583.31
44957.25,-5.27,-6.35,0.44,0.88,9.68,583.03
44957.29,-5.14,-6.38,0.29,0.52,9.76,582.65
44957.33,-4.94,-6.46,0.25,0.55,9.53,583.25
44957.38,-5.65,-6.83,0.17,1.21,9.27,583.5
44957.42,-3.49,-5.7,0.36,0.51,9.24,583.89
44957.46,-3.62,-5.69,0.64,2.42,9.64,583.77
44957.5,-4.02,-5.59,0.65,2.13,8.53,583.2
44957.54,-2.41,-5.23,0.57,2.51,8.64,582.9
44957.58,-1.99,-4.87,0.78,2.98,7.78,581.9
44957.62,-1.95,-4.79,0.9,0.01,7.62,581.16
44957.67,-1.65,-4.26,1.13,0.2,8.49,580.86
44957.71,-1.75,-4.05,1.32,0.43,8.59,580.76
44957.75,-3.04,-3.7,1.47,0.41,8.23,580.7
44957.79,-2.63,-3.37,1.05,0.54,7.47,580.94
44957.83,-2.32,-3.1,1.31,0.62,9.62,581.73
44957.88,-2.19,-3.05,1.43,0.62,9.99,582.66
44957.92,-2.46,-3.23,1.32,0.57,9.96,582.99
44957.96,-3.53,-3.86,0.96,0.57,9.57,583.12
44958,-3.17,-3.57,0.86,0.52,9.72,583.24
44958.04,-3.32,-3.83,0.82,0.53,9.41,582.99
44958.08,-3.39,-4.04,0.93,0.51,9.26,582.8
44958.12,-3.35,-4.06,0.98,0.55,9.79,582.3
44958.17,-3.6,-4.18,1.07,0.74,9.33,582.01
44958.21,-3.87,-4.48,1.1,0.63,9.29,581.78
44958.25,-4.23,-4.46,1.27,0.45,9.14,581.41
44958.29,-4.19,-4.44,1.19,0.51,9.4,581.7
44958.33,-4.41,-4.78,1.26,0.46,9.96,581.89
44958.38,-4.28,-4.84,1.27,0.39,9.94,582.32
44958.42,-3.42,-4.48,1.25,0.42,9.89,582.56
44958.46,-3.78,-4.66,1.27,0.48,9.71,582.92
44958.5,-3.99,-4.83,1.43,0.59,9.65,582.53
44958.54,-3.09,-4.99,1.57,0.61,9.72,582.33
44958.58,-3.09,-5.06,1.72,0.61,9.3,581.62
44958.62,-3.19,-5.22,1.8,0.6,9.61,580.82
44958.67,-3.31,-4.91,1.77,0.56,9.57,580.99
44958.71,-3.37,-4.89,1.9,0.56,9.49,580.84
44958.75,-4.35,-5.36,1.66,0.61,9.5,580.95
44958.79,-4.42,-5.11,1.92,0.55,9.8,581.64
44958.83,-3.83,-5,1.52,0.62,10,582.16
44958.88,-3.51,-4.59,1.34,0.67,9.63,582.86
44958.92,-3.9,-4.61,1.13,0.77,9.89,583.59
44958.96,-4.33,-5.21,1.34,0.71,9.55,583.97
44959,-3.86,-4.77,1.11,0.73,9.74,584.06
44959.04,-3.98,-4.64,1.28,0.85,9.66,584.18
44959.08,-4.19,-4.94,1.25,0.89,9.81,584.2
44959.12,-3.92,-4.73,1.07,0.81,10,584.07
44959.17,-4.23,-4.83,1.12,0.84,10,584.15
44959.21,-4.49,-5.11,1.1,0.86,9.96,583.93
44959.25,-5.09,-6.11,1.1,0.67,9.92,583.76
44959.29,-4.81,-5.86,1.01,0.8,9.96,584.04
44959.33,-4.84,-5.9,0.93,0.75,9.66,584.48
44959.38,-5.21,-5.96,1.02,0.71,9.8,585.13
44959.42,-4.23,-5.53,1.28,0.63,9.9,585.63
44959.46,-4.41,-5.81,1.39,0.44,9.44,585.57
44959.5,-4.77,-6.3,1.25,0.35,9.31,585.28
44959.54,-4.84,-6.64,1.26,0.39,9.4,584.77
44959.58,-5.12,-7.01,1.22,0.42,9.52,583.81
44959.62,-5.06,-7.29,1.25,0.43,9.96,583.02
44959.67,-5.29,-6.9,1.29,0.34,9.94,582.7
44959.71,-5.42,-6.6,1.29,0.32,10,582.47
44959.75,-5.48,-5.54,0.92,0.13,10,582.83
44959.79,-4.87,-5.29,0.84,0.35,8.39,582.79
44959.83,-4.75,-4.87,0.88,0.62,7.55,583.13
44959.88,-4.73,-4.83,0.85,0.85,7.02,583.6
44959.92,-4.74,-4.91,0.87,1.08,9.86,584.24
44959.96,-5.18,-5.21,0.65,1,9.39,584.33
44960,-4.92,-5.15,0.6,0.97,8.96,584.35
44960.04,-4.7,-5.14,0.36,1.29,8.76,584.22
44960.08,-4.81,-5.35,0.22,0.2,9.2,583.76
44960.12,-4.52,-5.28,0.5,0.61,8.61,583.15
44960.17,-5.08,-5.79,0.6,0.15,8.37,582.93
44960.21,-5.22,-5.95,0.48,0,7.75,582.7
44960.25,-5.23,-6.58,0.69,0.33,7.46,582.24
44960.29,-5.05,-6.6,0.91,2.82,7.91,582.13
44960.33,-5.15,-6.67,0.84,2.77,6.89,582.73
44960.38,-6.27,-7.41,0.95,2.91,4.56,582.91
44960.42,-5.09,-6.33,0.65,2.57,2.32,583.14
44960.46,-5.16,-6.04,0.45,2.39,1.6,583.22
44960.5,-5.12,-5.96,0.31,2.16,2.62,583.07
44960.54,-2.15,-5.02,0.18,1.94,2.44,582.8
44960.58,-2.15,-4.68,0.15,2.32,3.4,582.08
44960.62,-2.13,-4.32,0.16,1.88,4.06,581.72
44960.67,-0.65,-3.39,0.39,1.09,3.53,581.57
44960.71,-0.57,-3.42,0.59,0.74,4.19,581.88
44960.75,-2.04,-3.47,0.79,0.85,5.3,582.14
44960.79,-1.54,-3.53,0.94,0.84,5.82,582.53
44960.83,-1.37,-3.11,0.99,0.82,6.68,583.22
44960.88,-1.74,-3.18,1.04,0.72,7.72,583.47
44960.92,-1.72,-2.91,0.79,0.68,8.69,584.17
44960.96,-3.37,-3.52,0.96,0.65,9.8,584.42
44961,-3.64,-3.8,0.8,0.7,9.6,584.84
44961.04,-3.72,-3.93,0.93,0.58,9.56,584.72
44961.08,-3.75,-4.2,0.95,0.59,9.02,584.71
44961.12,-3.83,-4.3,0.83,0.61,8.75,584.64
44961.17,-4.55,-4.97,0.74,0.69,9.29,584.58
44961.21,-4.74,-5.19,0.65,0.76,9.4,584.32
44961.25,-4.54,-4.93,0.45,0.2,7.89,584.15
44961.29,-4.5,-4.97,0.52,0.54,9.24,584.31
44961.33,-4.33,-4.97,0.64,0.71,9.25,584.66
44961.38,-4.73,-5.39,0.68,0.79,9.38,585.32
44961.42,-2.98,-4.73,0.75,0.9,8.62,585.73
44961.46,-3.42,-4.87,0.37,0.75,7.84,586.08
44961.5,-3.84,-4.84,0.1,0.18,7.57,585.89
44961.54,-2.37,-4.37,0.43,0.12,7.22,585.56
44961.58,-2.85,-4.35,0.75,0.15,7.84,584.82
44961.62,-2.81,-4.05,0.94,0.23,7.51,584.29
44961.67,-2.27,-3.51,0.96,0.51,9.12,584.14
44961.71,-1.96,-3.21,0.8,0.7,7.22,584.04
44961.75,-3.73,-3.89,1.09,0.44,5.68,583.64
44961.79,-2.23,-3.14,0.97,0.58,4.93,583.58
44961.83,-1.82,-2.8,0.85,0.71,3.38,584.1
44961.88,-2.03,-3.14,0.54,0.9,3.07,584.13
44961.92,-2.34,-3.09,0.4,1.28,3.71,584.22
44961.96,-2.98,-3.19,0.34,1.43,3.83,584.23
44962,-3.35,-3.55,0.37,1.48,5.59,584.09
44962.04,-3.68,-3.88,0.29,1.62,7.41,583.89
44962.08,-5.04,-5.3,0.38,2.16,8.79,583.63
44962.12,-5.77,-6.29,0.52,2.22,8.49,583.51
44962.17,-6.88,-7.21,0.8,2.33,8.73,583.03
44962.21,-6.58,-7.01,0.93,2.27,8.44,582.89
44962.25,-6.5,-6.6,0.87,2.55,10,582.36
44962.29,-6.58,-6.77,0.97,2.25,9.99,582.71
44962.33,-6.26,-6.52,0.94,1.98,9.66,583.29
44962.38,-6.27,-6.47,0.79,2.08,9.74,583.8
44962.42,-4.05,-4.93,0.51,2.03,9.21,584.17
44962.46,-3.97,-4.21,0.33,1.78,3.56,584.22
44962.5,-3.45,-3.84,0.36,1.09,6.09,584.01
44962.54,-0.64,-2.51,0.67,0.37,2.71,583.29
44962.58,-0.38,-1.85,0.86,0.2,3.27,582.68
44962.62,-0.63,-1.49,0.98,0.31,7.67,581.73
44962.67,-0.26,-1.3,0.92,0.45,7.96,581.6
44962.71,-0.32,-1.41,0.91,0.43,9.41,581.15
44962.75,-2.93,-2.93,0.85,1.07,7.34,580.99
44962.79,-2.34,-2.35,1,0.68,7.35,581.11
44962.83,-2.04,-2.04,1.11,0.55,5.57,581.99
44962.88,-2.06,-2.06,1.03,0.33,9.1,582.12
44962.92,-2.07,-2.1,0.77,0.22,8.5,582.59
44962.96,-3.37,-3.37,0.61,2.92,9.5,582.42
44963,-3.16,-3.16,0.38,0.42,8.95,582.28
44963.04,-2.95,-3.11,0.11,1.34,8.83,582.06
44963.08,-2.86,-3.2,0.26,1.34,8.56,581.97
44963.12,-2.76,-3.16,0.37,0.98,8.81,581.56
44963.17,-3.07,-3.55,0.54,0.94,8.34,581.36
44963.21,-3.38,-3.94,0.65,1.15,8.39,580.94
44963.25,-4.09,-4.09,0.72,0.77,9.28,580.93
44963.29,-4.18,-4.24,0.86,0.53,9.88,580.4
44963.33,-4.08,-4.14,0.76,0.63,10,581.07
44963.38,-4.46,-4.54,1,0.61,9.89,581.34
44963.42,-3.27,-3.77,0.95,0.43,9.87,581.48
44963.46,-3.65,-3.98,0.94,0.41,9.94,581.6
44963.5,-3.64,-4.08,1.02,0.53,9.12,581.33
44963.54,-3.29,-4.16,1.04,0.7,9.28,580.63
44963.58,-3.26,-4.12,1.02,0.69,9.09,579.82
44963.62,-3.39,-3.84,1.03,0.6,9.06,579.31
44963.67,-3.05,-3.92,1,0.31,7.7,579.09
44963.71,-2.67,-3.73,1.17,0.41,9.17,579.05
44963.75,-3.68,-4.13,1.01,0.53,8.78,578.97
44963.79,-3.16,-3.73,1.14,0.64,9.23,579.43
44963.83,-3.14,-3.77,1.02,0.69,9.82,580.1
44963.88,-2.84,-3.51,1.14,0.69,9.92,580.7
44963.92,-3.14,-3.94,0.86,0.63,9.8,581.61
44963.96,-3.67,-4.45,0.73,0.69,9.72,582.05
44964,-3.74,-4.66,0.3,0.61,9.22,582.41
44964.04,-3.65,-4.64,0.33,0.77,8.3,582.17
44964.08,-3.96,-5.13,0.39,0.54,7.81,582.11
44964.12,-4.32,-5.47,0.7,0.49,6.2,581.86
44964.17,-5.14,-6.63,0.95,0.35,4.66,581.43
44964.21,-4.72,-6.55,1.19,0.36,5.37,580.94
44964.25,-4.83,-6.56,1.29,0.31,4.21,581.02
44964.29,-4.93,-6.91,1.52,0.2,4.75,580.41
44964.33,-5.05,-7.18,1.58,0.11,6.59,580.84
44964.38,-6.46,-8.26,1.49,3.01,6.67,581.18
44964.42,-3.42,-6.33,1.34,3.1,6.87,582.02
44964.46,-2.85,-5.63,1.04,0.09,6.84,582.05
44964.5,-2.79,-4.15,0.99,0.23,5.99,581.87
44964.54,0.41,-2.42,0.76,0.03,3.92,581.6
44964.58,-0.12,-2.01,0.36,2.86,2.59,580.82
44964.62,-0.13,-1.55,0.34,2.8,1.57,580.34
44964.67,1.26,-1.61,0.12,1.6,1.22,580.12
44964.71,1.28,-1.42,0.64,0.38,1.36,580.19
44964.75,-2.2,-3,1.39,0.67,2.41,580.75
44964.79,-2.06,-2.77,1.58,0.64,4.57,581.16
44964.83,-1.86,-2.63,1.06,0.59,9.58,581.84
44964.88,-2.04,-2.62,1.07,0.54,9.4,582.74
44964.92,-2.68,-3.64,1.17,0.51,9.85,582.85
44964.96,-4.4,-4.85,1.09,0.44,9.62,583.35
44965,-4.42,-5.16,0.95,0.43,9.72,583.24
44965.04,-4.81,-5.73,0.83,0.5,9.46,583.21
44965.08,-4.58,-5.66,0.96,0.59,9.79,583
44965.12,-4.69,-5.85,0.89,0.63,9.53,582.79
44965.17,-5.47,-6.27,0.73,0.63,9.43,582.52
44965.21,-5.49,-6.27,0.62,0.76,9.1,582.36
44965.25,-5.93,-6.58,0.8,0.5,8.39,582.54
44965.29,-6.14,-6.75,0.53,0.71,8.73,582.23
44965.33,-6.39,-7.01,0.44,1,7.8,582.56
44965.38,-6.61,-7.18,0.52,1.23,7.45,582.79
44965.42,-5.63,-7.21,0.84,0.74,9.04,583.14
44965.46,-5.76,-7.45,1.09,0.61,7.99,583.49
44965.5,-5.87,-7.31,1.24,0.47,8.96,583.15
44965.54,-4.47,-6.61,1.22,0.45,9.42,582.61
44965.58,-4.6,-6.47,1.21,0.39,8.87,581.83
44965.62,-4.68,-6.28,1.26,0.41,9.31,581.32
44965.67,-4.29,-5.6,1.23,0.46,9.08,581.2
44965.71,-4.46,-5.32,1.21,0.46,9.08,581.19
44965.75,-5.64,-5.79,1.1,0.5,8.02,581.15
44965.79,-4.88,-5.12,1.03,0.6,8.02,581.46
44965.83,-4.6,-4.97,1.04,0.64,9.27,581.98
44965.88,-4.48,-5.08,1.18,0.68,9.45,582.58
44965.92,-4.24,-4.92,0.93,0.65,9.47,583.17
44965.96,-5.25,-5.73,0.86,0.61,9.43,583.69
44966,-5.07,-5.79,0.96,0.67,9.5,583.86
44966.04,-5.01,-5.81,0.8,0.76,9.34,583.67
44966.08,-4.61,-5.52,0.6,0.78,9.66,583.62
44966.12,-4.71,-5.63,0.33,1.26,9.06,583.23
44966.17,-5.36,-6.04,0.31,1.71,8.63,583.04
44966.21,-5.37,-6.02,0.34,1.98,6.55,582.73
44966.25,-6.45,-7,0.17,2.93,6.14,582.36
44966.29,-6.61,-7.07,0.45,2.47,5.08,582.38
44966.33,-6.96,-7.53,0.52,1.71,4.49,583.02
44966.38,-8.17,-8.36,0.65,2.24,3.25,583.13
44966.42,-4.9,-6.11,0.58,2.45,3.27,583.43
44966.46,-4.64,-6.08,0.51,2.87,2.32,583.5
44966.5,-4.51,-5.84,0.47,2.87,2.46,583.02
44966.54,-1.42,-4.31,0.42,2.87,1.56,582.45
44966.58,-1.1,-3.7,0.33,2.89,0.98,581.55
44966.62,-1.04,-3.1,0.34,2.98,2.33,580.73
44966.67,0.89,-1.46,0.25,1.93,2.86,580.43
44966.71,0.21,-1.74,0.41,1.79,2.98,580.31
44966.75,-1.04,-2.97,0.44,0.9,0.89,579.52
44966.79,-1.05,-3.02,0.95,1.42,0.77,579.9
44966.83,-1.39,-2.53,0.98,1.02,4,580.82
44966.88,-1.43,-2.48,1.04,0.76,5.76,581.21
44966.92,-1.62,-2.66,0.93,0.75,9.79,581.46
44966.96,-2.93,-3.31,0.69,0.75,9.94,581.82
44967,-2.93,-3.5,0.76,0.78,9.99,581.57
44967.04,-3.11,-3.6,0.65,0.88,9.94,581.42
44967.08,-3.18,-3.83,0.55,1,9.98,581.25
44967.12,-3.26,-3.93,0.46,1.19,9.74,580.92
44967.17,-3.82,-4.16,0.36,1.5,9.76,580.67
44967.21,-3.95,-4.25,0.37,1.81,9.61,580.37
44967.25,-6.1,-6.78,0.73,2.94,9.57,579.96
44967.29,-6.15,-6.85,0.95,1.49,7.91,580.03
44967.33,-6.19,-7.02,0.71,1.38,6.59,580.3
44967.38,-6.77,-7.61,0.51,1.97,5.63,580.78
44967.42,-4.74,-6.26,0.36,2.01,6.16,581.18
44967.46,-2.67,-5.7,0.18,2.37,4.68,581.12
44967.5,-2.38,-5.32,0.11,2.06,4.38,580.61
44967.54,-0.29,-4.28,0.19,1.31,3.04,579.98
44967.58,-0.25,-4.24,0.4,0.87,1.72,579.42
44967.62,-0.5,-4.11,0.54,0.89,1.07,578.7
44967.67,0.17,-3.14,0.49,1.01,0.85,578.55
44967.71,0.32,-2.78,0.59,0.95,0.55,578.51
44967.75,-1.69,-3.54,0.84,0.85,2.57,578.9
44967.79,-2.27,-4.15,1.46,0.73,3.76,579.33
44967.83,-1.85,-3.6,1.16,0.69,6.41,580.06
44967.88,-1.9,-3.44,0.92,0.6,7.76,580.7
44967.92,-2.15,-3.19,0.88,0.65,9.75,580.88
44967.96,-3.26,-3.83,0.87,0.68,9.94,581.29
44968,-3.35,-3.95,0.78,0.79,9.99,581.1
44968.04,-3.66,-3.98,0.81,0.81,9.97,581.27
44968.08,-3.56,-4.31,0.69,1.07,9.98,581.23
44968.12,-3.55,-4.52,0.61,1.25,9.98,581.12
44968.17,-4.73,-5.38,0.53,1.42,8.9,580.95
44968.21,-5.33,-6.06,0.54,1.76,8.42,581.08
44968.25,-6.02,-6.8,0.73,1.33,9.73,581.7
44968.29,-6.36,-7.04,1.01,1.19,6.78,581.69
44968.33,-6.63,-7.46,0.58,1.31,5.72,582.38
44968.38,-7.49,-8.11,0.56,1.76,8.82,583.04
44968.42,-4.81,-6.98,0.47,1.32,4.35,583.44
44968.46,-4.32,-6.37,0.53,0.82,4.58,583.68
44968.5,-4.16,-6.08,0.62,0.34,4.91,583.28
44968.54,-1.91,-4.92,0.56,0.14,5.76,582.68
44968.58,-1.68,-4.56,0.56,0.3,4.65,582
44968.62,-1.49,-4.31,0.71,0.53,3.47,581.11
44968.67,-0.84,-3.84,0.68,0.97,3.17,580.78
44968.71,-0.63,-3.45,0.79,1.11,2.57,580.67
44968.75,-2.15,-4.71,0.77,1.34,2.92,580.54
44968.79,-1.3,-4.37,1.17,1.56,2.5,580.84
44968.83,-1.31,-4.32,1.2,1.28,3.22,581.42
44968.88,-1.46,-4.29,1.05,0.99,3.66,582.03
44968.92,-1.81,-4.16,1,0.85,6.79,582.45
44968.96,-3.12,-4.36,0.79,1.04,9.16,582.43
44969,-2.97,-4.18,0.65,1.26,9.49,582.5
44969.04,-3.68,-4.68,0.52,1.47,9.34,582.25
44969.08,-3.72,-4.8,0.21,1.93,9.31,581.97
44969.12,-4.18,-5.22,0.51,2.73,9.49,581.63
44969.17,-4.99,-6.22,0.61,2.49,8.98,581.36
44969.21,-5.71,-6.91,0.64,2.46,8.77,581.19
44969.25,-6.32,-7.37,0.78,2.5,9.87,581.58
44969.29,-6.25,-7.47,0.93,1.8,9.43,581.59
44969.33,-6.09,-7.35,0.85,1.51,8.57,582.32
44969.38,-5.74,-6.87,0.81,1.43,8.72,582.95
44969.42,-3.1,-5.27,0.79,1.1,9.01,583.42
44969.46,-3.09,-5.28,0.89,0.85,8.67,583.64
44969.5,-3.11,-5.18,0.99,0.5,9.36,583.35
44969.54,-1.42,-4.27,0.97,0.43,9.33,582.77
44969.58,-1.28,-4,0.94,0.45,9.86,581.95
44969.62,-1.05,-3.64,1.21,0.66,9.91,581.29
44969.67,-1.97,-4.09,1.25,0.8,9.84,581.02
44969.71,-1.62,-3.79,1.31,0.72,9.51,581.23
44969.75,-3.4,-4.49,1.37,0.76,9.07,581.75
44969.79,-3.07,-4.71,1.42,0.9,9.02,581.93
44969.83,-2.54,-4,1.2,0.93,9.13,582.84
44969.88,-2.35,-3.87,1.06,0.95,9.63,583.17
44969.92,-2.83,-4.29,0.87,1.17,8.63,583.68
44969.96,-3.97,-5.17,0.71,1.55,8.58,583.94
44970,-3.55,-5.22,0.41,2.47,8.75,583.9
44970.04,-3.97,-5.89,0.72,2.98,9.17,583.62
44970.08,-4.18,-6.35,0.84,2.96,9.38,583.32
44970.12,-3.69,-6.02,0.99,2.94,9.66,582.95
44970.17,-5.03,-6.7,0.99,3,9.63,582.89
44970.21,-4.89,-6.67,1.12,3.08,9.31,582.45
44970.25,-4.87,-6.57,1.05,2.96,6.27,582.58
44970.29,-5.24,-6.98,1.18,2.8,2.81,582.23
44970.33,-5.73,-7.51,1.35,2.94,0.51,583.13
44970.38,-7.77,-8.99,1.48,2.94,0.36,583.24
44970.42,-3.64,-6.02,1.21,2.94,1.74,583.55
44970.46,-2.65,-5.06,1.19,3.09,3.16,583.65
44970.5,-1.7,-4.19,1.06,3.13,0.18,583.45
44970.54,2.59,-2.86,0.99,0.01,0.12,582.86
44970.58,3.62,-3.36,0.84,0.05,0,582.35
44970.62,3.7,-2.71,0.79,0.24,0,581.62
44970.67,5.38,-2.99,0.72,0.18,0.12,581.37
44970.71,6.18,-3.02,0.59,3.08,0,581.3
44970.75,3.2,-2.8,0.72,2.42,0,581.05
44970.79,3.83,-2.65,1.05,2.32,0,581.11
44970.83,2.96,-2.4,1.25,2.04,0.11,582.01
44970.88,2.31,-2.17,1.18,1.8,0.76,582.74
44970.92,1.39,-2.37,1,1.59,3.09,583.38
44970.96,-1.86,-3.98,0.94,1.57,4.9,583.8
44971,-1.89,-3.98,0.81,1.75,5.98,583.91
44971.04,-2.29,-4.25,0.82,2.08,6.28,583.8
44971.08,-2.12,-4.36,0.84,2.26,7.96,583.68
44971.12,-1.99,-4.37,0.78,2.44,9.64,583.41
44971.17,-3.12,-4.83,0.71,2.56,9.46,582.95
44971.21,-3.16,-5.1,0.84,2.67,9.1,582.51
44971.25,-3.56,-4.52,1.09,2.86,8.8,582.04
44971.29,-3.99,-4.92,1.18,2.68,6.76,582.11
44971.33,-4.36,-5.38,1.15,2.47,8.98,582.38
44971.38,-3.79,-4.82,1.04,2.39,10,582.67
44971.42,-0.98,-3.03,0.88,2.4,10,582.96
44971.46,-1.46,-2.37,0.57,2.51,10,583.11
44971.5,-1.43,-1.86,0.5,2.74,6.81,582.71
44971.54,3.12,0.16,0.5,2.65,3.78,582.24
44971.58,3.92,0.62,0.53,2,4.2,581.41
44971.62,4.3,0.37,0.65,1.7,4.09,580.83
44971.67,5.4,0.14,0.82,1.38,4.18,580.65
44971.71,5.17,0.5,0.96,1.04,4.03,580.82
44971.75,2.07,-0.63,1.08,1.05,4.12,580.4
44971.79,2.55,0.67,1.46,0.8,4.41,580.93
44971.83,2.55,0.8,1.5,0.82,5.98,582.26
44971.88,2.74,0.87,1.31,0.8,7.66,583.18
44971.92,1.93,0.66,1.23,0.83,10,583.86
44971.96,0.22,-0.05,1.07,0.87,10,584.29
44972,0.6,-0.11,1.04,0.8,10,584.48
44972.04,0.16,-0.28,0.96,0.79,10,584.49
44972.08,0.18,-0.42,0.96,0.8,10,584.57
44972.12,-0.26,-0.98,0.72,0.91,10,584.45
44972.17,-1.33,-1.74,0.45,1.54,10,584.23
44972.21,-0.89,-1.6,0.43,2.7,10,583.82
44972.25,-1.29,-1.96,0.43,0.33,9.88,583.17
44972.29,-1.15,-1.92,0.78,3.08,10,583.21
44972.33,-1.96,-2.85,0.91,0.07,9.95,583.4
44972.38,-2.11,-2.89,1.06,0.15,8.7,583.47
44972.42,2.43,-1.16,1.05,0.09,4.13,583.45
44972.46,2.75,-1.13,1,0.16,3.45,583.38
44972.5,2.89,-1.08,1.01,0.34,3.13,582.92
44972.54,6.84,-0.07,0.68,0.23,2.28,581.97
44972.58,7.12,-0.21,0.63,2.93,0.52,581.04
44972.62,6.97,0.33,0.76,3.1,2.31,580.21
44972.67,8.11,0.86,0.73,2.44,2.61,579.57
44972.71,7.96,0.21,0.81,1.82,2.29,579.44
44972.75,4.89,-1.57,0.87,1.18,0.35,578.83
44972.79,5.07,-0.23,1.35,1.01,2,578.91
44972.83,5.14,0.37,1.42,1.01,4.18,579.5
44972.88,4.89,0.4,1.32,0.9,5.38,580.04
44972.92,4.93,0.72,1.16,0.84,6.34,580.3
44972.96,2.72,-0.08,1.04,0.87,8.38,580.71
44973,2.83,0.24,1,0.93,10,580.65
44973.04,2.47,0.6,0.87,0.9,9.94,580.57
44973.08,2.34,0.39,0.93,0.86,10,580.65
44973.12,2.12,0.27,0.87,0.85,10,580.58
44973.17,1.17,0.3,0.87,0.88,10,580.48
44973.21,1.28,0.49,0.78,0.93,10,580.13
44973.25,1.33,0.86,0.4,0.33,10,579.7
44973.29,1.21,0.87,0.35,1.14,10,579.94
44973.33,1.03,0.55,0.34,0.86,9.88,579.7
44973.38,0.59,-0.16,0.12,0.52,10,580.01
44973.42,2.76,1,0.06,0.83,10,580.16
44973.46,2.56,-0.2,0.04,1.58,9.82,580.25
44973.5,2.52,-0.06,0.09,0.5,8.5,579.84
44973.54,5.32,0.79,0.13,1.15,7.06,578.96
44973.58,5.4,0.77,0.64,0.98,6.16,578.1
44973.62,5.45,0.71,0.99,1.08,5.44,577.22
44973.67,5.48,1.7,1.15,1,5.14,576.84
44973.71,4.85,1.84,1.09,0.68,4,576.83
44973.75,3.43,0.13,1.22,0.7,3.84,576.63
44973.79,3.63,1.16,0.99,0.78,4.46,576.78
44973.83,3.42,1.71,1,0.67,5.43,577.4
44973.88,3.61,2.12,1.09,0.75,7.84,578.06
44973.92,2.86,1.99,1.12,0.76,9.46,578.39
44973.96,1.49,1,1.04,0.93,10,578.56
44974,1.28,0.84,0.93,1.07,10,578.85
44974.04,1.04,0.95,0.82,1.14,10,578.78
44974.08,1.05,0.69,0.72,1.23,10,578.87
44974.12,1.29,1.01,0.68,1.35,9.94,578.75
44974.17,1.03,0.76,0.58,1.5,9.88,578.66
44974.21,1.24,0.78,0.56,1.58,9.64,578.68
44974.25,0.44,-0.74,0.48,1.77,9.94,578.6
44974.29,0.42,-0.94,0.63,1.68,9.7,578.87
44974.33,0.34,-0.86,0.57,1.51,10,579.47
44974.38,0.3,-1.17,0.5,1.6,10,579.98
44974.42,2.36,0.03,0.54,1.28,10,580.22
44974.46,2.57,0.44,0.8,0.89,9.82,580.53
44974.5,2.43,0.54,0.98,0.54,9.22,580.3
44974.54,4.14,1.92,1.03,0.41,9.7,579.76
44974.58,3.49,1.4,1.06,0.39,10,579.12
44974.62,3.26,1.4,1.25,0.62,9.64,578.66
44974.67,3.09,1.88,1.34,0.65,6.64,578.18
44974.71,2.6,1.95,1.35,0.64,7.96,578.4
44974.75,0.21,-0.23,1.35,0.44,10,577.9
44974.79,0.5,0.22,1.35,0.91,9.52,578.16
44974.83,0.63,0.21,1.36,0.76,10,578.97
44974.88,0.6,0,1.28,0.76,9.94,579.7
44974.92,0.59,-0.18,1.27,0.84,9.88,580.05
44974.96,-0.39,-0.94,1.15,0.91,10,580.5
44975,-0.66,-1.19,1.07,0.9,10,580.89
44975.04,-0.86,-1.26,1.09,0.88,10,580.77
44975.08,-1.02,-1.46,0.69,0.98,10,580.84
44975.12,-0.95,-1.59,0.61,1.01,9.94,580.73
44975.17,-0.99,-1.64,0.47,1.41,10,580.52
44975.21,-0.95,-1.74,0.43,1.43,9.82,580.45
44975.25,-1.34,-1.81,0.5,2.58,9.76,580.63
44975.29,-1.12,-1.85,0.68,1.93,10,580.76
44975.33,-1.37,-1.98,0.7,1.73,10,581.07
44975.38,-1.89,-2.61,0.85,1.42,10,581.94
44975.42,0.93,-0.94,1.02,1.2,9.88,582.32
44975.46,0.97,-1.3,1.11,0.82,8.14,582.73
