$,
44801.42,178.38
44801.46,178.38
44801.5,178.38
44801.54,178.38
44801.58,178.38
44801.62,178.38
44801.67,178.38
44801.71,178.38
44801.75,178.38
44801.79,178.38
44801.83,178.38
44801.88,178.38
44801.92,178.38
44801.96,178.38
44802,178.38
44802.04,178.38
44802.08,178.38
44802.12,178.38
44802.17,178.38
44802.21,178.38
44802.25,178.38
44802.29,178.38
44802.33,178.38
44802.38,178.38
44802.42,178.38
44802.46,178.38
44802.5,178.38
44802.54,178.38
44802.58,178.38
44802.62,178.38
44802.67,178.38
44802.71,178.38
44802.75,178.38
44802.79,178.38
44802.83,178.38
44802.88,178.38
44802.92,178.38
44802.96,178.38
44803,178.38
44803.04,178.38
44803.08,178.38
44803.12,178.38
44803.17,178.38
44803.21,178.38
44803.25,178.38
44803.29,178.38
44803.33,178.38
44803.38,178.38
44803.42,178.38
44803.46,178.38
44803.5,178.38
44803.54,178.38
44803.58,178.38
44803.62,178.38
44803.67,178.38
44803.71,178.38
44803.75,178.38
44803.79,178.38
44803.83,178.38
44803.88,178.38
44803.92,178.38
44803.96,178.38
44804,178.38
44804.04,178.38
44804.08,178.38
44804.12,178.38
44804.17,178.38
44804.21,178.38
44804.25,178.38
44804.29,178.38
44804.33,178.38
44804.38,178.38
44804.42,178.38
44804.46,178.38
44804.5,178.38
44804.54,178.38
44804.58,178.38
44804.62,178.38
44804.67,178.38
44804.71,178.38
44804.75,178.38
44804.79,178.38
44804.83,178.38
44804.88,178.38
44804.92,178.38
44804.96,178.38
44805,62.08
44805.04,62.08
44805.08,62.08
44805.12,62.08
44805.17,62.08
44805.21,62.08
44805.25,62.08
44805.29,62.08
44805.33,62.08
44805.38,62.08
44805.42,62.08
44805.46,62.08
44805.5,62.08
44805.54,62.08
44805.58,62.08
44805.62,62.08
44805.67,62.08
44805.71,62.08
44805.75,62.08
44805.79,62.08
44805.83,62.08
44805.88,62.08
44805.92,62.08
44805.96,62.08
44806,62.08
44806.04,62.08
44806.08,62.08
44806.12,62.08
44806.17,62.08
44806.21,62.08
44806.25,62.08
44806.29,62.08
44806.33,62.08
44806.38,62.08
44806.42,62.08
44806.46,62.08
44806.5,62.08
44806.54,62.08
44806.58,62.08
44806.62,62.08
44806.67,62.08
44806.71,62.08
44806.75,62.08
44806.79,62.08
44806.83,62.08
44806.88,62.08
44806.92,62.08
44806.96,62.08
44807,62.08
44807.04,62.08
44807.08,62.08
44807.12,62.08
44807.17,62.08
44807.21,62.08
44807.25,62.08
44807.29,62.08
44807.33,62.08
44807.38,62.08
44807.42,62.08
44807.46,62.08
44807.5,62.08
44807.54,62.08
44807.58,62.08
44807.62,62.08
44807.67,62.08
44807.71,62.08
44807.75,62.08
44807.79,62.08
44807.83,62.08
44807.88,62.08
44807.92,62.08
44807.96,62.08
44808,62.08
44808.04,62.08
44808.08,62.08
44808.12,62.08
44808.17,62.08
44808.21,62.08
44808.25,62.08
44808.29,62.08
44808.33,62.08
44808.38,62.08
44808.42,62.08
44808.46,62.08
44808.5,62.08
44808.54,62.08
44808.58,62.08
44808.62,62.08
44808.67,62.08
44808.71,62.08
44808.75,62.08
44808.79,62.08
44808.83,62.08
44808.88,62.08
44808.92,62.08
44808.96,62.08
44809,62.08
44809.04,62.08
44809.08,62.08
44809.12,62.08
44809.17,62.08
44809.21,62.08
44809.25,62.08
44809.29,62.08
44809.33,62.08
44809.38,62.08
44809.42,62.08
44809.46,62.08
44809.5,62.08
44809.54,62.08
44809.58,62.08
44809.62,62.08
44809.67,62.08
44809.71,62.08
44809.75,62.08
44809.79,62.08
44809.83,62.08
44809.88,62.08
44809.92,62.08
44809.96,62.08
44810,62.08
44810.04,62.08
44810.08,62.08
44810.12,62.08
44810.17,62.08
44810.21,62.08
44810.25,62.08
44810.29,62.08
44810.33,62.08
44810.38,62.08
44810.42,62.08
44810.46,62.08
44810.5,62.08
44810.54,62.08
44810.58,62.08
44810.62,62.08
44810.67,62.08
44810.71,62.08
44810.75,62.08
44810.79,62.08
44810.83,62.08
44810.88,62.08
44810.92,62.08
44810.96,62.08
44811,62.08
44811.04,62.08
44811.08,62.08
44811.12,62.08
44811.17,62.08
44811.21,62.08
44811.25,62.08
44811.29,62.08
44811.33,62.08
44811.38,62.08
44811.42,62.08
44811.46,62.08
44811.5,62.08
44811.54,62.08
44811.58,62.08
44811.62,62.08
44811.67,62.08
44811.71,62.08
44811.75,62.08
44811.79,62.08
44811.83,62.08
44811.88,62.08
44811.92,62.08
44811.96,62.08
44812,62.08
44812.04,62.08
44812.08,62.08
44812.12,62.08
44812.17,62.08
44812.21,62.08
44812.25,62.08
44812.29,62.08
44812.33,62.08
44812.38,62.08
44812.42,62.08
44812.46,62.08
44812.5,62.08
44812.54,62.08
44812.58,62.08
44812.62,62.08
44812.67,62.08
44812.71,62.08
44812.75,62.08
44812.79,62.08
44812.83,62.08
44812.88,62.08
44812.92,62.08
44812.96,62.08
44813,62.08
44813.04,62.08
44813.08,62.08
44813.12,62.08
44813.17,62.08
44813.21,62.08
44813.25,62.08
44813.29,62.08
44813.33,62.08
44813.38,62.08
44813.42,62.08
44813.46,62.08
44813.5,62.08
44813.54,62.08
44813.58,62.08
44813.62,62.08
44813.67,62.08
44813.71,62.08
44813.75,62.08
44813.79,62.08
44813.83,62.08
44813.88,62.08
44813.92,62.08
44813.96,62.08
44814,62.08
44814.04,62.08
44814.08,62.08
44814.12,62.08
44814.17,62.08
44814.21,62.08
44814.25,62.08
44814.29,62.08
44814.33,62.08
44814.38,62.08
44814.42,62.08
44814.46,62.08
44814.5,62.08
44814.54,62.08
44814.58,62.08
44814.62,62.08
44814.67,62.08
44814.71,62.08
44814.75,62.08
44814.79,62.08
44814.83,62.08
44814.88,62.08
44814.92,62.08
44814.96,62.08
44815,62.08
44815.04,62.08
44815.08,62.08
44815.12,62.08
44815.17,62.08
44815.21,62.08
44815.25,62.08
44815.29,62.08
44815.33,62.08
44815.38,62.08
44815.42,62.08
44815.46,62.08
44815.5,62.08
44815.54,62.08
44815.58,62.08
44815.62,62.08
44815.67,62.08
44815.71,62.08
44815.75,62.08
44815.79,62.08
44815.83,62.08
44815.88,62.08
44815.92,62.08
44815.96,62.08
44816,62.08
44816.04,62.08
44816.08,62.08
44816.12,62.08
44816.17,62.08
44816.21,62.08
44816.25,62.08
44816.29,62.08
44816.33,62.08
44816.38,62.08
44816.42,62.08
44816.46,62.08
44816.5,62.08
44816.54,62.08
44816.58,62.08
44816.62,62.08
44816.67,62.08
44816.71,62.08
44816.75,62.08
44816.79,62.08
44816.83,62.08
44816.88,62.08
44816.92,62.08
44816.96,62.08
44817,62.08
44817.04,62.08
44817.08,62.08
44817.12,62.08
44817.17,62.08
44817.21,62.08
44817.25,62.08
44817.29,62.08
44817.33,62.08
44817.38,62.08
44817.42,62.08
44817.46,62.08
44817.5,62.08
44817.54,62.08
44817.58,62.08
44817.62,62.08
44817.67,62.08
44817.71,62.08
44817.75,62.08
44817.79,62.08
44817.83,62.08
44817.88,62.08
44817.92,62.08
44817.96,62.08
44818,62.08
44818.04,62.08
44818.08,62.08
44818.12,62.08
44818.17,62.08
44818.21,62.08
44818.25,62.08
44818.29,62.08
44818.33,62.08
44818.38,62.08
44818.42,62.08
44818.46,62.08
44818.5,62.08
44818.54,62.08
44818.58,62.08
44818.62,62.08
44818.67,62.08
44818.71,62.08
44818.75,62.08
44818.79,62.08
44818.83,62.08
44818.88,62.08
44818.92,62.08
44818.96,62.08
44819,62.08
44819.04,62.08
44819.08,62.08
44819.12,62.08
44819.17,62.08
44819.21,62.08
44819.25,62.08
44819.29,62.08
44819.33,62.08
44819.38,62.08
44819.42,62.08
44819.46,62.08
44819.5,62.08
44819.54,62.08
44819.58,62.08
44819.62,62.08
44819.67,62.08
44819.71,62.08
44819.75,62.08
44819.79,62.08
44819.83,62.08
44819.88,62.08
44819.92,62.08
44819.96,62.08
44820,62.08
44820.04,62.08
44820.08,62.08
44820.12,62.08
44820.17,62.08
44820.21,62.08
44820.25,62.08
44820.29,62.08
44820.33,62.08
44820.38,62.08
44820.42,62.08
44820.46,62.08
44820.5,62.08
44820.54,62.08
44820.58,62.08
44820.62,62.08
44820.67,62.08
44820.71,62.08
44820.75,62.08
44820.79,62.08
44820.83,62.08
44820.88,62.08
44820.92,62.08
44820.96,62.08
44821,62.08
44821.04,62.08
44821.08,62.08
44821.12,62.08
44821.17,62.08
44821.21,62.08
44821.25,62.08
44821.29,62.08
44821.33,62.08
44821.38,62.08
44821.42,62.08
44821.46,62.08
44821.5,62.08
44821.54,62.08
44821.58,62.08
44821.62,62.08
44821.67,62.08
44821.71,62.08
44821.75,62.08
44821.79,62.08
44821.83,62.08
44821.88,62.08
44821.92,62.08
44821.96,62.08
44822,62.08
44822.04,62.08
44822.08,62.08
44822.12,62.08
44822.17,62.08
44822.21,62.08
44822.25,62.08
44822.29,62.08
44822.33,62.08
44822.38,62.08
44822.42,62.08
44822.46,62.08
44822.5,62.08
44822.54,62.08
44822.58,62.08
44822.62,62.08
44822.67,62.08
44822.71,62.08
44822.75,62.08
44822.79,62.08
44822.83,62.08
44822.88,62.08
44822.92,62.08
44822.96,62.08
44823,62.08
44823.04,62.08
44823.08,62.08
44823.12,62.08
44823.17,62.08
44823.21,62.08
44823.25,62.08
44823.29,62.08
44823.33,62.08
44823.38,62.08
44823.42,62.08
44823.46,62.08
44823.5,62.08
44823.54,62.08
44823.58,62.08
44823.62,62.08
44823.67,62.08
44823.71,62.08
44823.75,62.08
44823.79,62.08
44823.83,62.08
44823.88,62.08
44823.92,62.08
44823.96,62.08
44824,62.08
44824.04,62.08
44824.08,62.08
44824.12,62.08
44824.17,62.08
44824.21,62.08
44824.25,62.08
44824.29,62.08
44824.33,62.08
44824.38,62.08
44824.42,62.08
44824.46,62.08
44824.5,62.08
44824.54,62.08
44824.58,62.08
44824.62,62.08
44824.67,62.08
44824.71,62.08
44824.75,62.08
44824.79,62.08
44824.83,62.08
44824.88,62.08
44824.92,62.08
44824.96,62.08
44825,62.08
44825.04,62.08
44825.08,62.08
44825.12,62.08
44825.17,62.08
44825.21,62.08
44825.25,62.08
44825.29,62.08
44825.33,62.08
44825.38,62.08
44825.42,62.08
44825.46,62.08
44825.5,62.08
44825.54,62.08
44825.58,62.08
44825.62,62.08
44825.67,62.08
44825.71,62.08
44825.75,62.08
44825.79,62.08
44825.83,62.08
44825.88,62.08
44825.92,62.08
44825.96,62.08
44826,62.08
44826.04,62.08
44826.08,62.08
44826.12,62.08
44826.17,62.08
44826.21,62.08
44826.25,62.08
44826.29,62.08
44826.33,62.08
44826.38,62.08
44826.42,62.08
44826.46,62.08
44826.5,62.08
44826.54,62.08
44826.58,62.08
44826.62,62.08
44826.67,62.08
44826.71,62.08
44826.75,62.08
44826.79,62.08
44826.83,62.08
44826.88,62.08
44826.92,62.08
44826.96,62.08
44827,62.08
44827.04,62.08
44827.08,62.08
44827.12,62.08
44827.17,62.08
44827.21,62.08
44827.25,62.08
44827.29,62.08
44827.33,62.08
44827.38,62.08
44827.42,62.08
44827.46,62.08
44827.5,62.08
44827.54,62.08
44827.58,62.08
44827.62,62.08
44827.67,62.08
44827.71,62.08
44827.75,62.08
44827.79,62.08
44827.83,62.08
44827.88,62.08
44827.92,62.08
44827.96,62.08
44828,62.08
44828.04,62.08
44828.08,62.08
44828.12,62.08
44828.17,62.08
44828.21,62.08
44828.25,62.08
44828.29,62.08
44828.33,62.08
44828.38,62.08
44828.42,62.08
44828.46,62.08
44828.5,62.08
44828.54,62.08
44828.58,62.08
44828.62,62.08
44828.67,62.08
44828.71,62.08
44828.75,62.08
44828.79,62.08
44828.83,62.08
44828.88,62.08
44828.92,62.08
44828.96,62.08
44829,62.08
44829.04,62.08
44829.08,62.08
44829.12,62.08
44829.17,62.08
44829.21,62.08
44829.25,62.08
44829.29,62.08
44829.33,62.08
44829.38,62.08
44829.42,62.08
44829.46,62.08
44829.5,62.08
44829.54,62.08
44829.58,62.08
44829.62,62.08
44829.67,62.08
44829.71,62.08
44829.75,62.08
44829.79,62.08
44829.83,62.08
44829.88,62.08
44829.92,62.08
44829.96,62.08
44830,62.08
44830.04,62.08
44830.08,62.08
44830.12,62.08
44830.17,62.08
44830.21,62.08
44830.25,62.08
44830.29,62.08
44830.33,62.08
44830.38,62.08
44830.42,62.08
44830.46,62.08
44830.5,62.08
44830.54,62.08
44830.58,62.08
44830.62,62.08
44830.67,62.08
44830.71,62.08
44830.75,62.08
44830.79,62.08
44830.83,62.08
44830.88,62.08
44830.92,62.08
44830.96,62.08
44831,62.08
44831.04,62.08
44831.08,62.08
44831.12,62.08
44831.17,62.08
44831.21,62.08
44831.25,62.08
44831.29,62.08
44831.33,62.08
44831.38,62.08
44831.42,62.08
44831.46,62.08
44831.5,62.08
44831.54,62.08
44831.58,62.08
44831.62,62.08
44831.67,62.08
44831.71,62.08
44831.75,62.08
44831.79,62.08
44831.83,62.08
44831.88,62.08
44831.92,62.08
44831.96,62.08
44832,62.08
44832.04,62.08
44832.08,62.08
44832.12,62.08
44832.17,62.08
44832.21,62.08
44832.25,62.08
44832.29,62.08
44832.33,62.08
44832.38,62.08
44832.42,62.08
44832.46,62.08
44832.5,62.08
44832.54,62.08
44832.58,62.08
44832.62,62.08
44832.67,62.08
44832.71,62.08
44832.75,62.08
44832.79,62.08
44832.83,62.08
44832.88,62.08
44832.92,62.08
44832.96,62.08
44833,62.08
44833.04,62.08
44833.08,62.08
44833.12,62.08
44833.17,62.08
44833.21,62.08
44833.25,62.08
44833.29,62.08
44833.33,62.08
44833.38,62.08
44833.42,62.08
44833.46,62.08
44833.5,62.08
44833.54,62.08
44833.58,62.08
44833.62,62.08
44833.67,62.08
44833.71,62.08
44833.75,62.08
44833.79,62.08
44833.83,62.08
44833.88,62.08
44833.92,62.08
44833.96,62.08
44834,62.08
44834.04,62.08
44834.08,62.08
44834.12,62.08
44834.17,62.08
44834.21,62.08
44834.25,62.08
44834.29,62.08
44834.33,62.08
44834.38,62.08
44834.42,62.08
44834.46,62.08
44834.5,62.08
44834.54,62.08
44834.58,62.08
44834.62,62.08
44834.67,62.08
44834.71,62.08
44834.75,62.08
44834.79,62.08
44834.83,62.08
44834.88,62.08
44834.92,62.08
44834.96,62.08
44835,161.88
44835.04,161.88
44835.08,161.88
44835.12,161.88
44835.17,161.88
44835.21,161.88
44835.25,161.88
44835.29,161.88
44835.33,161.88
44835.38,161.88
44835.42,161.88
44835.46,161.88
44835.5,161.88
44835.54,161.88
44835.58,161.88
44835.62,161.88
44835.67,161.88
44835.71,161.88
44835.75,161.88
44835.79,161.88
44835.83,161.88
44835.88,161.88
44835.92,161.88
44835.96,161.88
44836,161.88
44836.04,161.88
44836.08,161.88
44836.12,161.88
44836.17,161.88
44836.21,161.88
44836.25,161.88
44836.29,161.88
44836.33,161.88
44836.38,161.88
44836.42,161.88
44836.46,161.88
44836.5,161.88
44836.54,161.88
44836.58,161.88
44836.62,161.88
44836.67,161.88
44836.71,161.88
44836.75,161.88
44836.79,161.88
44836.83,161.88
44836.88,161.88
44836.92,161.88
44836.96,161.88
44837,161.88
44837.04,161.88
44837.08,161.88
44837.12,161.88
44837.17,161.88
44837.21,161.88
44837.25,161.88
44837.29,161.88
44837.33,161.88
44837.38,161.88
44837.42,161.88
44837.46,161.88
44837.5,161.88
44837.54,161.88
44837.58,161.88
44837.62,161.88
44837.67,161.88
44837.71,161.88
44837.75,161.88
44837.79,161.88
44837.83,161.88
44837.88,161.88
44837.92,161.88
44837.96,161.88
44838,161.88
44838.04,161.88
44838.08,161.88
44838.12,161.88
44838.17,161.88
44838.21,161.88
44838.25,161.88
44838.29,161.88
44838.33,161.88
44838.38,161.88
44838.42,161.88
44838.46,161.88
44838.5,161.88
44838.54,161.88
44838.58,161.88
44838.62,161.88
44838.67,161.88
44838.71,161.88
44838.75,161.88
44838.79,161.88
44838.83,161.88
44838.88,161.88
44838.92,161.88
44838.96,161.88
44839,161.88
44839.04,161.88
44839.08,161.88
44839.12,161.88
44839.17,161.88
44839.21,161.88
44839.25,161.88
44839.29,161.88
44839.33,161.88
44839.38,161.88
44839.42,161.88
44839.46,161.88
44839.5,161.88
44839.54,161.88
44839.58,161.88
44839.62,161.88
44839.67,161.88
44839.71,161.88
44839.75,161.88
44839.79,161.88
44839.83,161.88
44839.88,161.88
44839.92,161.88
44839.96,161.88
44840,161.88
44840.04,161.88
44840.08,161.88
44840.12,161.88
44840.17,161.88
44840.21,161.88
44840.25,161.88
44840.29,161.88
44840.33,161.88
44840.38,161.88
44840.42,161.88
44840.46,161.88
44840.5,161.88
44840.54,161.88
44840.58,161.88
44840.62,161.88
44840.67,161.88
44840.71,161.88
44840.75,161.88
44840.79,161.88
44840.83,161.88
44840.88,161.88
44840.92,161.88
44840.96,161.88
44841,161.88
44841.04,161.88
44841.08,161.88
44841.12,161.88
44841.17,161.88
44841.21,161.88
44841.25,161.88
44841.29,161.88
44841.33,161.88
44841.38,161.88
44841.42,161.88
44841.46,161.88
44841.5,161.88
44841.54,161.88
44841.58,161.88
44841.62,161.88
44841.67,161.88
44841.71,161.88
44841.75,161.88
44841.79,161.88
44841.83,161.88
44841.88,161.88
44841.92,161.88
44841.96,161.88
44842,161.88
44842.04,161.88
44842.08,161.88
44842.12,161.88
44842.17,161.88
44842.21,161.88
44842.25,161.88
44842.29,161.88
44842.33,161.88
44842.38,161.88
44842.42,161.88
44842.46,161.88
44842.5,161.88
44842.54,161.88
44842.58,161.88
44842.62,161.88
44842.67,161.88
44842.71,161.88
44842.75,161.88
44842.79,161.88
44842.83,161.88
44842.88,161.88
44842.92,161.88
44842.96,161.88
44843,161.88
44843.04,161.88
44843.08,161.88
44843.12,161.88
44843.17,161.88
44843.21,161.88
44843.25,161.88
44843.29,161.88
44843.33,161.88
44843.38,161.88
44843.42,161.88
44843.46,161.88
44843.5,161.88
44843.54,161.88
44843.58,161.88
44843.62,161.88
44843.67,161.88
44843.71,161.88
44843.75,161.88
44843.79,161.88
44843.83,161.88
44843.88,161.88
44843.92,161.88
44843.96,161.88
44844,161.88
44844.04,161.88
44844.08,161.88
44844.12,161.88
44844.17,161.88
44844.21,161.88
44844.25,161.88
44844.29,161.88
44844.33,161.88
44844.38,161.88
44844.42,161.88
44844.46,161.88
44844.5,161.88
44844.54,161.88
44844.58,161.88
44844.62,161.88
44844.67,161.88
44844.71,161.88
44844.75,161.88
44844.79,161.88
44844.83,161.88
44844.88,161.88
44844.92,161.88
44844.96,161.88
44845,161.88
44845.04,161.88
44845.08,161.88
44845.12,161.88
44845.17,161.88
44845.21,161.88
44845.25,161.88
44845.29,161.88
44845.33,161.88
44845.38,161.88
44845.42,161.88
44845.46,161.88
44845.5,161.88
44845.54,161.88
44845.58,161.88
44845.62,161.88
44845.67,161.88
44845.71,161.88
44845.75,161.88
44845.79,161.88
44845.83,161.88
44845.88,161.88
44845.92,161.88
44845.96,161.88
44846,161.88
44846.04,161.88
44846.08,161.88
44846.12,161.88
44846.17,161.88
44846.21,161.88
44846.25,161.88
44846.29,161.88
44846.33,161.88
44846.38,161.88
44846.42,161.88
44846.46,161.88
44846.5,161.88
44846.54,161.88
44846.58,161.88
44846.62,161.88
44846.67,161.88
44846.71,161.88
44846.75,161.88
44846.79,161.88
44846.83,161.88
44846.88,161.88
44846.92,161.88
44846.96,161.88
44847,161.88
44847.04,161.88
44847.08,161.88
44847.12,161.88
44847.17,161.88
44847.21,161.88
44847.25,161.88
44847.29,161.88
44847.33,161.88
44847.38,161.88
44847.42,161.88
44847.46,161.88
44847.5,161.88
44847.54,161.88
44847.58,161.88
44847.62,161.88
44847.67,161.88
44847.71,161.88
44847.75,161.88
44847.79,161.88
44847.83,161.88
44847.88,161.88
44847.92,161.88
44847.96,161.88
44848,161.88
44848.04,161.88
44848.08,161.88
44848.12,161.88
44848.17,161.88
44848.21,161.88
44848.25,161.88
44848.29,161.88
44848.33,161.88
44848.38,161.88
44848.42,161.88
44848.46,161.88
44848.5,161.88
44848.54,161.88
44848.58,161.88
44848.62,161.88
44848.67,161.88
44848.71,161.88
44848.75,161.88
44848.79,161.88
44848.83,161.88
44848.88,161.88
44848.92,161.88
44848.96,161.88
44849,161.88
44849.04,161.88
44849.08,161.88
44849.12,161.88
44849.17,161.88
44849.21,161.88
44849.25,161.88
44849.29,161.88
44849.33,161.88
44849.38,161.88
44849.42,161.88
44849.46,161.88
44849.5,161.88
44849.54,161.88
44849.58,161.88
44849.62,161.88
44849.67,161.88
44849.71,161.88
44849.75,161.88
44849.79,161.88
44849.83,161.88
44849.88,161.88
44849.92,161.88
44849.96,161.88
44850,161.88
44850.04,161.88
44850.08,161.88
44850.12,161.88
44850.17,161.88
44850.21,161.88
44850.25,161.88
44850.29,161.88
44850.33,161.88
44850.38,161.88
44850.42,161.88
44850.46,161.88
44850.5,161.88
44850.54,161.88
44850.58,161.88
44850.62,161.88
44850.67,161.88
44850.71,161.88
44850.75,161.88
44850.79,161.88
44850.83,161.88
44850.88,161.88
44850.92,161.88
44850.96,161.88
44851,161.88
44851.04,161.88
44851.08,161.88
44851.12,161.88
44851.17,161.88
44851.21,161.88
44851.25,161.88
44851.29,161.88
44851.33,161.88
44851.38,161.88
44851.42,161.88
44851.46,161.88
44851.5,161.88
44851.54,161.88
44851.58,161.88
44851.62,161.88
44851.67,161.88
44851.71,161.88
44851.75,161.88
44851.79,161.88
44851.83,161.88
44851.88,161.88
44851.92,161.88
44851.96,161.88
44852,161.88
44852.04,161.88
44852.08,161.88
44852.12,161.88
44852.17,161.88
44852.21,161.88
44852.25,161.88
44852.29,161.88
44852.33,161.88
44852.38,161.88
44852.42,161.88
44852.46,161.88
44852.5,161.88
44852.54,161.88
44852.58,161.88
44852.62,161.88
44852.67,161.88
44852.71,161.88
44852.75,161.88
44852.79,161.88
44852.83,161.88
44852.88,161.88
44852.92,161.88
44852.96,161.88
44853,161.88
44853.04,161.88
44853.08,161.88
44853.12,161.88
44853.17,161.88
44853.21,161.88
44853.25,161.88
44853.29,161.88
44853.33,161.88
44853.38,161.88
44853.42,161.88
44853.46,161.88
44853.5,161.88
44853.54,161.88
44853.58,161.88
44853.62,161.88
44853.67,161.88
44853.71,161.88
44853.75,161.88
44853.79,161.88
44853.83,161.88
44853.88,161.88
44853.92,161.88
44853.96,161.88
44854,161.88
44854.04,161.88
44854.08,161.88
44854.12,161.88
44854.17,161.88
44854.21,161.88
44854.25,161.88
44854.29,161.88
44854.33,161.88
44854.38,161.88
44854.42,161.88
44854.46,161.88
44854.5,161.88
44854.54,161.88
44854.58,161.88
44854.62,161.88
44854.67,161.88
44854.71,161.88
44854.75,161.88
44854.79,161.88
44854.83,161.88
44854.88,161.88
44854.92,161.88
44854.96,161.88
44855,161.88
44855.04,161.88
44855.08,161.88
44855.12,161.88
44855.17,161.88
44855.21,161.88
44855.25,161.88
44855.29,161.88
44855.33,161.88
44855.38,161.88
44855.42,161.88
44855.46,161.88
44855.5,161.88
44855.54,161.88
44855.58,161.88
44855.62,161.88
44855.67,161.88
44855.71,161.88
44855.75,161.88
44855.79,161.88
44855.83,161.88
44855.88,161.88
44855.92,161.88
44855.96,161.88
44856,161.88
44856.04,161.88
44856.08,161.88
44856.12,161.88
44856.17,161.88
44856.21,161.88
44856.25,161.88
44856.29,161.88
44856.33,161.88
44856.38,161.88
44856.42,161.88
44856.46,161.88
44856.5,161.88
44856.54,161.88
44856.58,161.88
44856.62,161.88
44856.67,161.88
44856.71,161.88
44856.75,161.88
44856.79,161.88
44856.83,161.88
44856.88,161.88
44856.92,161.88
44856.96,161.88
44857,161.88
44857.04,161.88
44857.08,161.88
44857.12,161.88
44857.17,161.88
44857.21,161.88
44857.25,161.88
44857.29,161.88
44857.33,161.88
44857.38,161.88
44857.42,161.88
44857.46,161.88
44857.5,161.88
44857.54,161.88
44857.58,161.88
44857.62,161.88
44857.67,161.88
44857.71,161.88
44857.75,161.88
44857.79,161.88
44857.83,161.88
44857.88,161.88
44857.92,161.88
44857.96,161.88
44858,161.88
44858.04,161.88
44858.08,161.88
44858.12,161.88
44858.17,161.88
44858.21,161.88
44858.25,161.88
44858.29,161.88
44858.33,161.88
44858.38,161.88
44858.42,161.88
44858.46,161.88
44858.5,161.88
44858.54,161.88
44858.58,161.88
44858.62,161.88
44858.67,161.88
44858.71,161.88
44858.75,161.88
44858.79,161.88
44858.83,161.88
44858.88,161.88
44858.92,161.88
44858.96,161.88
44859,161.88
44859.04,161.88
44859.08,161.88
44859.12,161.88
44859.17,161.88
44859.21,161.88
44859.25,161.88
44859.29,161.88
44859.33,161.88
44859.38,161.88
44859.42,161.88
44859.46,161.88
44859.5,161.88
44859.54,161.88
44859.58,161.88
44859.62,161.88
44859.67,161.88
44859.71,161.88
44859.75,161.88
44859.79,161.88
44859.83,161.88
44859.88,161.88
44859.92,161.88
44859.96,161.88
44860,161.88
44860.04,161.88
44860.08,161.88
44860.12,161.88
44860.17,161.88
44860.21,161.88
44860.25,161.88
44860.29,161.88
44860.33,161.88
44860.38,161.88
44860.42,161.88
44860.46,161.88
44860.5,161.88
44860.54,161.88
44860.58,161.88
44860.62,161.88
44860.67,161.88
44860.71,161.88
44860.75,161.88
44860.79,161.88
44860.83,161.88
44860.88,161.88
44860.92,161.88
44860.96,161.88
44861,161.88
44861.04,161.88
44861.08,161.88
44861.12,161.88
44861.17,161.88
44861.21,161.88
44861.25,161.88
44861.29,161.88
44861.33,161.88
44861.38,161.88
44861.42,161.88
44861.46,161.88
44861.5,161.88
44861.54,161.88
44861.58,161.88
44861.62,161.88
44861.67,161.88
44861.71,161.88
44861.75,161.88
44861.79,161.88
44861.83,161.88
44861.88,161.88
44861.92,161.88
44861.96,161.88
44862,161.88
44862.04,161.88
44862.08,161.88
44862.12,161.88
44862.17,161.88
44862.21,161.88
44862.25,161.88
44862.29,161.88
44862.33,161.88
44862.38,161.88
44862.42,161.88
44862.46,161.88
44862.5,161.88
44862.54,161.88
44862.58,161.88
44862.62,161.88
44862.67,161.88
44862.71,161.88
44862.75,161.88
44862.79,161.88
44862.83,161.88
44862.88,161.88
44862.92,161.88
44862.96,161.88
44863,161.88
44863.04,161.88
44863.08,161.88
44863.12,161.88
44863.17,161.88
44863.21,161.88
44863.25,161.88
44863.29,161.88
44863.33,161.88
44863.38,161.88
44863.42,161.88
44863.46,161.88
44863.5,161.88
44863.54,161.88
44863.58,161.88
44863.62,161.88
44863.67,161.88
44863.71,161.88
44863.75,161.88
44863.79,161.88
44863.83,161.88
44863.88,161.88
44863.92,161.88
44863.96,161.88
44864,161.88
44864.04,161.88
44864.08,161.88
44864.12,161.88
44864.17,161.88
44864.21,161.88
44864.25,161.88
44864.29,161.88
44864.33,161.88
44864.38,161.88
44864.42,161.88
44864.46,161.88
44864.5,161.88
44864.54,161.88
44864.58,161.88
44864.62,161.88
44864.67,161.88
44864.71,161.88
44864.75,161.88
44864.79,161.88
44864.83,161.88
44864.88,161.88
44864.92,161.88
44864.96,161.88
44865,161.88
44865.04,161.88
44865.08,161.88
44865.12,161.88
44865.17,161.88
44865.21,161.88
44865.25,161.88
44865.29,161.88
44865.33,161.88
44865.38,161.88
44865.42,161.88
44865.46,161.88
44865.5,161.88
44865.54,161.88
44865.58,161.88
44865.62,161.88
44865.67,161.88
44865.71,161.88
44865.75,161.88
44865.79,161.88
44865.83,161.88
44865.88,161.88
44865.92,161.88
44865.96,161.88
44866,47.15
44866.04,47.15
44866.08,47.15
44866.12,47.15
44866.17,47.15
44866.21,47.15
44866.25,47.15
44866.29,47.15
44866.33,47.15
44866.38,47.15
44866.42,47.15
44866.46,47.15
44866.5,47.15
44866.54,47.15
44866.58,47.15
44866.62,47.15
44866.67,47.15
44866.71,47.15
44866.75,47.15
